2006_196,"Nonnegative Sparse PCA Ron Zass, Amnon Shashua"
2006_197,"Doubly Stochastic Normalization for Spectral Clustering Ron Zass, Amnon Shashua"
2006_198,"Simplifying Mixture Models through Function Approximation Kai Zhang, James T. Kwok"
2006_199,"Hyperparameter Learning for Graph Based Semi-supervised Learning Algorithms Xinhua Zhang, Wee S. Lee"
2006_200,"MLLE: Modified Locally Linear Embedding Using Multiple Weights Zhenyue Zhang, Jing Wang"
2006_201,"Learning with Hypergraphs: Clustering, Classification, and Embedding Denny Zhou, Jiayuan Huang, Prof. Bernhard Schölkopf"
2006_202,"Multi-Instance Multi-Label Learning with Application to Scene Classification Zhi-hua Zhou, Min-ling Zhang"
2006_203,"Unsupervised Learning of a Probabilistic Grammar for Object Detection and Parsing Yuanhao Chen, Long Zhu, Alan L. Yuille"
2006_204,"A Probabilistic Algorithm Integrating Source Localization and Noise Suppression of MEG and EEG data Johanna M. Zumer, Hagai T. Attias, Kensuke Sekihara, Srikantan S. Nagarajan"
2007_1,"Inferring Elapsed Time from Stochastic Neural Processes Misha Ahrens, Maneesh Sahani"
2007_2,"Fitted Q-iteration in continuous action-space MDPs András Antos, Csaba Szepesvári, Rémi Munos"
2007_3,"Variational Inference for Diffusion Processes Cédric Archambeau, Manfred Opper, Yuan Shen, Dan Cornford, John S. Shawe-taylor"
2007_4,"A Spectral Regularization Framework for Multi-Task Structure Learning Andreas Argyriou, Massimiliano Pontil, Yiming Ying, Charles A. Micchelli"
2007_5,"Random Sampling of States in Dynamic Programming Chris Atkeson, Benjamin Stephens"
2007_6,Progressive mixture rules are deviation suboptimal Jean-yves Audibert
2007_7,"DIFFRAC: a discriminative and flexible framework for clustering Francis R. Bach, Zaïd Harchaoui"
2007_8,"Optimal ROC Curve for a Combination of Classifiers Marco Barreno, Alvaro Cardenas, J. D. Tygar"
2007_9,"Adaptive Online Gradient Descent Elad Hazan, Alexander Rakhlin, Peter L. Bartlett"
2007_10,"One-Pass Boosting Zafer Barutcuoglu, Phil Long, Rocco Servedio"
2007_11,"Comparing Bayesian models for multisensory cue combination without mandatory integration Ulrik Beierholm, Ladan Shams, Wei J. Ma, Konrad Koerding"
2007_12,"On Sparsity and Overcompleteness in Image Models Pietro Berkes, Richard Turner, Maneesh Sahani"
2007_13,"Near-Maximum Entropy Models for Binary Neural Representations of Natural Images Matthias Bethge, Philipp Berens"
2007_14,"Incremental Natural Actor-Critic Algorithms Shalabh Bhatnagar, Mohammad Ghavamzadeh, Mark Lee, Richard S. Sutton"
2007_15,"Invariant Common Spatial Patterns: Alleviating Nonstationarities in Brain-Computer Interfacing Benjamin Blankertz, Motoaki Kawanabe, Ryota Tomioka, Friederike Hohlefeld, Klaus-Robert Müller, Vadim V. Nikulin"
2007_16,"Supervised Topic Models Jon D. Mcauliffe, David M. Blei"
2007_17,"Learning Bounds for Domain Adaptation John Blitzer, Koby Crammer, Alex Kulesza, Fernando Pereira, Jennifer Wortman"
2007_18,"Feature Selection Methods for Improving Protein Structure Prediction with Rosetta Ben Blum, David Baker, Michael I. Jordan, Philip Bradley, Rhiju Das, David E. Kim"
2007_19,"A neural network implementing optimal state estimation based on dynamic spike train decoding Omer Bobrowski, Ron Meir, Shy Shoham, Yonina Eldar"
2007_20,"Multi-task Gaussian Process Prediction Edwin V. Bonilla, Kian M. Chai, Christopher Williams"
2007_21,"The Tradeoffs of Large Scale Learning Olivier Bousquet, Léon Bottou"
2007_22,"A Probabilistic Approach to Language Change Alexandre Bouchard-côté, Percy S. Liang, Dan Klein, Thomas L. Griffiths"
2007_23,"Unsupervised Feature Selection for Accurate Recommendation of High-Dimensional Image Data Sabri Boutemedjet, Djemel Ziou, Nizar Bouguila"
2007_24,"FilterBoost: Regression and Classification on Large Datasets Joseph K. Bradley, Robert E. Schapire"
2007_25,"Simplified Rules and Theoretical Analysis for Information Bottleneck Optimization and PCA with Spiking Neurons Lars Buesing, Wolfgang Maass"
2007_26,"The Distribution Family of Similarity Distances Gertjan Burghouts, Arnold Smeulders, Jan-mark Geusebroek"
2007_27,"Discriminative Keyword Selection Using Support Vector Machines Fred Richardson, William M. Campbell"
2007_28,"Evaluating Search Engines by Modeling the Relationship Between Relevance and Clicks Ben Carterette, Rosie Jones"
2007_29,"Subspace-Based Face Recognition in Analog VLSI Gonzalo Carvajal, Waldo Valenzuela, Miguel Figueroa"
2007_30,"A learning framework for nearest neighbor search Lawrence Cayton, Sanjoy Dasgupta"
2007_31,"Predicting human gaze using low-level saliency combined with face detection Moran Cerf, Jonathan Harel, Wolfgang Einhaeuser, Christof Koch"
2007_32,"Adaptive Embedded Subgraph Algorithms using Walk-Sum Analysis Venkat Chandrasekaran, Alan S. Willsky, Jason K. Johnson"
2007_33,"Parallelizing Support Vector Machines on Distributed Computers Kaihua Zhu, Hao Wang, Hongjie Bai, Jian Li, Zhihuan Qiu, Hang Cui, Edward Y. Chang"
2007_34,"Augmented Functional Time Series Representation and Forecasting with Gaussian Processes Nicolas Chapados, Yoshua Bengio"
2007_35,"Efficient Principled Learning of Thin Junction Trees Anton Chechetka, Carlos Guestrin"
2007_36,"Regularized Boost for Semi-Supervised Learning Ke Chen, Shihai Wang"
2007_37,"Rapid Inference on a Novel AND/OR graph for Object Detection, Segmentation and Parsing Yuanhao Chen, Long Zhu, Chenxi Lin, Hongjiang Zhang, Alan L. Yuille"
2007_38,"Cooled and Relaxed Survey Propagation for MRFs Hai L. Chieu, Wee S. Lee, Yee W. Teh"
2007_39,"How SVMs can estimate quantiles and the median Andreas Christmann, Ingo Steinwart"
2007_40,"Second Order Bilinear Discriminant Analysis for single trial EEG analysis Christoforos Christoforou, Paul Sajda, Lucas C. Parra"
2007_41,"An online Hebbian learning rule that performs Independent Component Analysis Claudia Clopath, André Longtin, Wulfram Gerstner"
2007_42,"Inferring Neural Firing Rates from Spike Trains Using Gaussian Processes John P. Cunningham, Byron M. Yu, Krishna V. Shenoy, Maneesh Sahani"
2007_43,"TrueSkill Through Time: Revisiting the History of Chess Pierre Dangauthier, Ralf Herbrich, Tom Minka, Thore Graepel"
2007_44,"The Price of Bandit Information for Online Optimization Varsha Dani, Sham M. Kakade, Thomas P. Hayes"
2007_45,"A general agnostic active learning algorithm Sanjoy Dasgupta, Daniel J. Hsu, Claire Monteleoni"
2007_46,"Measuring Neural Synchrony by Message Passing Justin Dauwels, François Vialatte, Tomasz Rutkowski, Andrzej S. Cichocki"
2007_47,"The rat as particle filter Aaron C. Courville, Nathaniel D. Daw"
2007_48,"Efficient multiple hyperparameter learning for log-linear models Chuan-sheng Foo, Chuong B. Do, Andrew Y. Ng"
2007_49,"Automatic Generation of Social Tags for Music Recommendation Douglas Eck, Paul Lamere, Thierry Bertin-mahieux, Stephen Green"
2007_50,"Bayesian binning beats approximate alternatives: estimating peri-stimulus time histograms Dominik Endres, Mike Oram, Johannes Schindelin, Peter Foldiak"
2007_51,"A probabilistic model for generating realistic lip movements from speech Gwenn Englebienne, Tim Cootes, Magnus Rattray"
2007_52,"Active Preference Learning with Discrete Choice Data Brochu Eric, Nando D. Freitas, Abhijeet Ghosh"
2007_53,"Catching Up Faster in Bayesian Model Selection and Model Averaging Tim V. Erven, Steven D. Rooij, Peter Grünwald"
2007_54,"Anytime Induction of Cost-sensitive Trees Saher Esmeir, Shaul Markovitch"
2007_55,"Learning Visual Attributes Vittorio Ferrari, Andrew Zisserman"
2007_56,"EEG-Based Brain-Computer Interaction: Improved Accuracy by Automatic Single-Trial Error Detection Pierre Ferrez, José Millán"
2007_57,Optimal models of sound localization by barn owls Brian J. Fischer
2007_58,"A Bayesian Framework for Cross-Situational Word-Learning Noah Goodman, Joshua B. Tenenbaum, Michael J. Black"
2007_59,"Sequential Hypothesis Testing under Stochastic Deadlines Peter Frazier, Angela J. Yu"
2007_60,"Learning the structure of manifolds using random projections Yoav Freund, Sanjoy Dasgupta, Mayank Kabra, Nakul Verma"
2007_61,"Discovering Weakly-Interacting Factors in a Complex Stochastic Process Charlie Frogner, Avi Pfeffer"
2007_62,"Kernel Measures of Conditional Dependence Kenji Fukumizu, Arthur Gretton, Xiaohai Sun, Prof. Bernhard Schölkopf"
2007_63,"The discriminant center-surround hypothesis for bottom-up saliency Dashan Gao, Vijay Mahadevan, Nuno Vasconcelos"
2007_64,"Learning Horizontal Connections in a Sparse Coding Model of Natural Images Pierre Garrigues, Bruno A. Olshausen"
2007_65,"Iterative Non-linear Dimensionality Reduction with Manifold Sculpting Michael Gashler, Dan Ventura, Tony Martinez"
2007_66,"On higher-order perceptron algorithms Claudio Gentile, Fabio Vitale, Cristian Brotto"
2007_67,"Bayesian Inference for Spiking Neuron Models with a Sparsity Prior Sebastian Gerwinn, Matthias Bethge, Jakob H. Macke, Matthias Seeger"
2007_68,"Predicting Brain States from fMRI Data: Incremental Functional Principal Component Regression Sennay Ghebreab, Arnold Smeulders, Pieter Adriaans"
2007_69,"A configurable analog VLSI neural network with spiking neurons and self-regulating plastic synapses Massimiliano Giulioni, Mario Pannunzi, Davide Badoni, Vittorio Dante, Paolo D. Giudice"
2007_70,"Fixing Max-Product: Convergent Message Passing Algorithms for MAP LP-Relaxations Amir Globerson, Tommi S. Jaakkola"
2007_71,"Competition Adds Complexity Judy Goldsmith, Martin Mundhenk"
2007_72,"Expectation Maximization and Posterior Constraints Kuzman Ganchev, Ben Taskar, João Gama"
2007_73,"Unconstrained On-line Handwriting Recognition with Recurrent Neural Networks Alex Graves, Marcus Liwicki, Horst Bunke, Juergen Schmidhuber, Santiago Fernández"
2007_74,"A Kernel Statistical Test of Independence Arthur Gretton, Kenji Fukumizu, Choon H. Teo, Le Song, Prof. Bernhard Schölkopf, Alex J. Smola"
2007_75,"Discriminative Batch Mode Active Learning Yuhong Guo, Dale Schuurmans"
2007_76,"Convex Relaxations of Latent Variable Training Yuhong Guo, Dale Schuurmans"
2007_77,"Testing for Homogeneity with Kernel Fisher Discriminant Analysis Moulines Eric, Francis R. Bach, Zaïd Harchaoui"
2007_78,"Catching Change-points with Lasso Céline Levy-leduc, Zaïd Harchaoui"
2007_79,"Computational Equivalence of Fixed Points and No Regret Algorithms, and Convergence to Equilibria Elad Hazan, Satyen Kale"
2007_80,"Nearest-Neighbor-Based Active Learning for Rare Category Detection Jingrui He, Jaime G. Carbonell"
2007_81,"Random Projections for Manifold Learning Chinmay Hegde, Michael Wakin, Richard Baraniuk"
2007_82,"Regulator Discovery from Gene Expression Time Series of Malaria Parasites: a Hierachical Approach José M. Hernández-lobato, Tjeerd Dijkstra, Tom Heskes"
2007_83,Modeling homophily and stochastic equivalence in symmetric relational data Peter Hoff
2007_84,"Bayesian Policy Learning with Trans-Dimensional MCMC Matthew Hoffman, Arnaud Doucet, Nando D. Freitas, Ajay Jasra"
2007_85,"Ultrafast Monte Carlo for Statistical Summations Charles L. Isbell, Michael P. Holmes, Alexander G. Gray"
2007_86,"Learning Monotonic Transformations for Classification Andrew Howard, Tony Jebara"
2007_87,"What makes some POMDP problems easy to approximate? Wee S. Lee, Nan Rong, David Hsu"
2007_88,"Efficient Inference for Distributions on Permutations Jonathan Huang, Carlos Guestrin, Leonidas J. Guibas"
2007_89,"Temporal Difference Updating without a Learning Rate Marcus Hutter, Shane Legg"
2007_90,"Density Estimation under Independent Similarly Distributed Sampling Assumptions Tony Jebara, Yingbo Song, Kapil Thadani"
2007_91,"Computing Robust Counter-Strategies Michael Johanson, Martin Zinkevich, Michael Bowling"
2007_92,"Local Algorithms for Approximate Inference in Minor-Excluded Graphs Kyomin Jung, Devavrat Shah"
2007_93,"Multi-Task Learning via Conic Programming Tsuyoshi Kato, Hisashi Kashima, Masashi Sugiyama, Kiyoshi Asai"
2007_94,"Privacy-Preserving Belief Propagation and Sampling Michael Kearns, Jinsong Tan, Jennifer Wortman"
2007_95,"Learning and using relational theories Charles Kemp, Noah Goodman, Joshua B. Tenenbaum"
2007_96,Learning with Tree-Averaged Densities and Distributions Sergey Kirshner
2007_97,"Hierarchical Apprenticeship Learning with Application to Quadruped Locomotion J. Z. Kolter, Pieter Abbeel, Andrew Y. Ng"
2007_98,"Selecting Observations against Adversarial Objectives Andreas Krause, Brendan Mcmahan, Carlos Guestrin, Anupam Gupta"
2007_99,"Structured Learning with Approximate Inference Alex Kulesza, Fernando Pereira"
2007_100,"A Randomized Algorithm for Large Scale Support Vector Learning Krishnan Kumar, Chiru Bhattacharya, Ramesh Hariharan"
2007_101,"Statistical Analysis of Semi-Supervised Regression Larry Wasserman, John D. Lafferty"
2007_102,"Extending position/phase-shift tuning to motion energy neurons improves velocity discrimination Yiu M. Lam, Bertram E. Shi"
2007_103,"The Epoch-Greedy Algorithm for Multi-armed Bandits with Side Information John Langford, Tong Zhang"
2007_104,"Convex Clustering with Exemplar-Based Models Danial Lashkari, Polina Golland"
2007_105,"Reinforcement Learning in Continuous Action Spaces through Sequential Monte Carlo Methods Alessandro Lazaric, Marcello Restelli, Andrea Bonarini"
2007_106,"Learning the 2-D Topology of Images Nicolas L. Roux, Yoshua Bengio, Pascal Lamblin, Marc Joliveau, Balázs Kégl"
2007_107,"Topmoumoute Online Natural Gradient Algorithm Nicolas L. Roux, Pierre-antoine Manzagol, Yoshua Bengio"
2007_108,"Non-parametric Modeling of Partially Ranked Data Guy Lebanon, Yi Mao"
2007_109,"Simulated Annealing: Rigorous finite-time guarantees for optimization on continuous domains Andrea Lecchini-visintini, John Lygeros, Jan Maciejowski"
2007_110,"Sparse deep belief net model for visual area V2 Honglak Lee, Chaitanya Ekanadham, Andrew Y. Ng"
2007_111,"Theoretical Analysis of Learning with Reward-Modulated Spike-Timing-Dependent Plasticity Dejan Pecevski, Wolfgang Maass, Robert A. Legenstein"
2007_112,"Hippocampal Contributions to Control: The Third Way Máté Lengyel, Peter Dayan"
2007_113,"McRank: Learning to Rank Using Multiple Classification and Gradient Boosting Ping Li, Qiang Wu, Christopher J. Burges"
2007_114,"A Unified Near-Optimal Estimator For Dimension Reduction in l_\alpha (0<\alpha\leq 2) Using Stable Random Projections Ping Li, Trevor J. Hastie"
2007_115,"Agreement-Based Learning Percy S. Liang, Dan Klein, Michael I. Jordan"
2007_116,"Blind channel identification for speech dereverberation using l1-norm sparse learning Yuanqing Lin, Jingdong Chen, Youngmoo Kim, Daniel D. Lee"
2007_117,"Mining Internet-Scale Software Repositories Erik Linstead, Paul Rigor, Sushil Bajracharya, Cristina Lopes, Pierre F. Baldi"
2007_118,"Semi-Supervised Multitask Learning Qiuhua Liu, Xuejun Liao, Lawrence Carin"
2007_119,"Boosting the Area under the ROC Curve Phil Long, Rocco Servedio"
2007_120,"Support Vector Machine Classification with Indefinite Kernels Ronny Luss, Alexandre D'aspremont"
2007_121,"Consistent Minimization of Clustering Objective Functions Ulrike V. Luxburg, Stefanie Jegelka, Michael Kaufmann, Sébastien Bubeck"
2007_122,"Receptive Fields without Spike-Triggering Guenther Zeck, Matthias Bethge, Jakob H. Macke"
2007_123,"Fast and Scalable Training of Semi-Supervised CRFs with Application to Activity Recognition Maryam Mahdaviani, Tanzeem Choudhury"
2007_124,"Transfer Learning using Kolmogorov Complexity: Basic Theory and Empirical Evaluations M. M. Mahmud, Sylvian Ray"
2007_125,"Scan Strategies for Meteorological Radars Victoria Manfredi, Jim Kurose"
2007_126,"Locality and low-dimensions in the prediction of natural experience from fMRI Francois Meyer, Greg Stephens"
2007_127,"Learning to classify complex patterns using a VLSI network of spiking neurons Srinjoy Mitra, Giacomo Indiveri, Stefano Fusi"
2007_128,"The Infinite Markov Model Daichi Mochihashi, Eiichiro Sumita"
2007_129,"Stability Bounds for Non-i.i.d. Processes Mehryar Mohri, Afshin Rostamizadeh"
2007_130,"Experience-Guided Search: A Theory of Attentional Control David Baldwin, Michael C. Mozer"
2007_131,"An Analysis of Convex Relaxations for MAP Estimation Pawan Mudigonda, Vladimir Kolmogorov, Philip Torr"
2007_132,"Continuous Time Particle Filtering for fMRI Lawrence Murray, Amos J. Storkey"
2007_133,"The Generalized FITC Approximation Andrew Naish-guzman, Sean Holden"
2007_134,"Robust Regression with Twinned Gaussian Processes Andrew Naish-guzman, Sean Holden"
2007_135,"Contraction Properties of VLSI Cooperative Competitive Neural Networks of Spiking Neurons Emre Neftci, Elisabetta Chicca, Giacomo Indiveri, Jean-jeacques Slotine, Rodney J. Douglas"
2007_136,"Distributed Inference for Latent Dirichlet Allocation David Newman, Padhraic Smyth, Max Welling, Arthur U. Asuncion"
2007_137,"Estimating divergence functionals and the likelihood ratio by penalized convex risk minimization XuanLong Nguyen, Martin J. Wainwright, Michael I. Jordan"
2007_138,"Heterogeneous Component Analysis Shigeyuki Oba, Motoaki Kawanabe, Klaus-Robert Müller, Shin Ishii"
2007_139,"Variational inference for Markov jump processes Manfred Opper, Guido Sanguinetti"
2007_140,CPR for CSPs: A Probabilistic Relaxation of Constraint Propagation Luis E. Ortiz
2007_141,"Modeling image patches with a directed hierarchy of Markov random fields Simon Osindero, Geoffrey E. Hinton"
2007_142,"Kernels on Attributed Pointsets with Applications Mehul Parsana, Sourangshu Bhattacharya, Chiru Bhattacharya, K. Ramakrishnan"
2007_143,"A Risk Minimization Principle for a Class of Parzen Estimators Kristiaan Pelckmans, Johan Suykens, Bart D. Moor"
2007_144,"Congruence between model and human attention reveals unique signatures of critical visual events Robert Peters, Laurent Itti"
2007_145,"Discriminative Log-Linear Grammars with Latent Variables Slav Petrov, Dan Klein"
2007_146,"Neural characterization in partially observed populations of spiking neurons Jonathan W. Pillow, Peter E. Latham"
2007_147,"Fast Variational Inference for Large-scale Internet Diagnosis Emre Kiciman, David Maltz, John C. Platt"
2007_148,"Random Features for Large-Scale Kernel Machines Ali Rahimi, Benjamin Recht"
2007_149,"Sparse Feature Learning for Deep Belief Networks Marc'aurelio Ranzato, Y-lan Boureau, Yann L. Cun"
2007_150,"Retrieved context and the discovery of semantic structure Vinayak Rao, Marc Howard"
2007_151,"SpAM: Sparse Additive Models Han Liu, Larry Wasserman, John D. Lafferty, Pradeep K. Ravikumar"
2007_152,"On Ranking in Survival Analysis: Bounds on the Concordance Index Harald Steck, Balaji Krishnapuram, Cary Dehing-oberije, Philippe Lambin, Vikas C. Raykar"
2007_153,"GRIFT: A graphical model for inferring visual classification features from human data Michael Ross, Andrew Cohen"
2007_154,"Bayes-Adaptive POMDPs Stephane Ross, Brahim Chaib-draa, Joelle Pineau"
2007_155,"Theoretical Analysis of Heuristic Search Methods for Online POMDPs Stephane Ross, Joelle Pineau, Brahim Chaib-draa"
2007_156,"Object Recognition by Scene Alignment Bryan Russell, Antonio Torralba, Ce Liu, Rob Fergus, William T. Freeman"
2007_157,"Using Deep Belief Nets to Learn Covariance Kernels for Gaussian Processes Geoffrey E. Hinton, Ruslan R. Salakhutdinov"
2007_158,"Probabilistic Matrix Factorization Andriy Mnih, Ruslan R. Salakhutdinov"
2007_159,"Markov Chain Monte Carlo with People Adam Sanborn, Thomas L. Griffiths"
2007_160,"Linear programming analysis of loopy belief propagation for weighted matching Sujay Sanghavi, Dmitry Malioutov, Alan S. Willsky"
2007_161,"Message Passing for Max-weight Independent Set Sujay Sanghavi, Devavrat Shah, Alan S. Willsky"
2007_162,"Multiple-Instance Active Learning Burr Settles, Mark Craven, Soumya Ray"
2007_163,"Cluster Stability for Finite Samples Ohad Shamir, Naftali Tishby"
2007_164,Better than least squares: comparison of objective functions for estimating linear-nonlinear models Tatyana Sharpee
2007_165,"Sparse Overcomplete Latent Variable Decomposition of Counts Data Madhusudana Shashanka, Bhiksha Raj, Paris Smaragdis"
2007_166,"Collective Inference on Markov Models for Modeling Bird Migration M.a. S. Elmohamed, Dexter Kozen, Daniel R. Sheldon"
2007_167,"A Constraint Generation Approach to Learning Stable Linear Dynamical Systems Byron Boots, Geoffrey J. Gordon, Sajid M. Siddiqi"
2007_168,"Combined discriminative and generative articulated pose and non-rigid shape estimation Leonid Sigal, Alexandru Balan, Michael J. Black"
2007_169,"Hidden Common Cause Relations in Relational Learning Ricardo Silva, Wei Chu, Zoubin Ghahramani"
2007_170,"Ensemble Clustering using Semidefinite Programming Vikas Singh, Lopamudra Mukherjee, Jiming Peng, Jinhui Xu"
2007_171,"The Value of Labeled and Unlabeled Examples when the Model is Imperfect Kaushik Sinha, Mikhail Belkin"
2007_172,"An Analysis of Inference with the Universum Olivier Chapelle, Alekh Agarwal, Fabian H. Sinz, Prof. Bernhard Schölkopf"
2007_173,"Bundle Methods for Machine Learning Quoc V. Le, Alex J. Smola, S.v.n. Vishwanathan"
2007_174,"Colored Maximum Variance Unfolding Le Song, Arthur Gretton, Karsten M. Borgwardt, Alex J. Smola"
2007_175,"New Outer Bounds on the Marginal Polytope David Sontag, Tommi S. Jaakkola"
2007_176,"An in-silico Neural Model of Dynamic Routing through Neuronal Coherence Devarajan Sridharan, Brian Percival, John Arthur, Kwabena A. Boahen"
2007_177,"A Bayesian Model of Conditioned Perception Alan A. Stocker, Eero P. Simoncelli"
2007_178,"Online Linear Regression and Its Application to Model-Based Reinforcement Learning Alexander L. Strehl, Michael L. Littman"
2007_179,"Loop Series and Bethe Variational Bounds in Attractive Graphical Models Alan S. Willsky, Erik B. Sudderth, Martin J. Wainwright"
2007_180,"Direct Importance Estimation with Model Selection and Its Application to Covariate Shift Adaptation Masashi Sugiyama, Shinichi Nakajima, Hisashi Kashima, Paul V. Buenau, Motoaki Kawanabe"
2007_181,"Efficient Bayesian Inference for Dynamically Changing Graphs Ozgur Sumer, Umut Acar, Alexander T. Ihler, Ramgopal R. Mettu"
2007_182,"A Game-Theoretic Approach to Apprenticeship Learning Umar Syed, Robert E. Schapire"
2007_183,"Hierarchical Penalization Marie Szafranski, Yves Grandvalet, Pierre Morizet-mahoudeaux"
2007_184,"Receding Horizon Differential Dynamic Programming Yuval Tassa, Tom Erez, William D. Smart"
2007_185,"Bayesian Agglomerative Clustering with Coalescents Yee W. Teh, Hal Daume III, Daniel M. Roy"
2007_186,"Collapsed Variational Inference for HDP Yee W. Teh, Kenichi Kurihara, Max Welling"
2007_187,"Convex Learning with Invariances Choon H. Teo, Amir Globerson, Sam T. Roweis, Alex J. Smola"
2007_188,"Managing Power Consumption and Performance of Computing Systems Using Reinforcement Learning Gerald Tesauro, Rajarshi Das, Hoi Chan, Jeffrey Kephart, David Levine, Freeman Rawson, Charles Lefurgy"
2007_189,"Optimistic Linear Programming gives Logarithmic Regret for Irreducible MDPs Ambuj Tewari, Peter L. Bartlett"
2007_190,The Infinite Gamma-Poisson Feature Model Michalis K. Titsias
2007_191,"A Bayesian LDA-based model for semi-supervised part-of-speech tagging Kristina Toutanova, Mark Johnson"
2007_192,"Configuration Estimates Improve Pedestrian Finding Duan Tran, David A. Forsyth"
2007_193,"Estimating disparity with confidence from energy neurons Eric K. Tsang, Bertram E. Shi"
2007_194,"Modeling Natural Sounds with Modulation Cascade Processes Richard Turner, Maneesh Sahani"
2007_195,"Scene Segmentation with CRFs Learned from Partially Labeled Images Bill Triggs, Jakob J. Verbeek"
2007_196,"Learning with Transformation Invariant Kernels Christian Walder, Olivier Chapelle"
2007_197,"Stable Dual Dynamic Programming Tao Wang, Michael Bowling, Dale Schuurmans, Daniel J. Lizotte"
2007_198,"Spatial Latent Dirichlet Allocation Xiaogang Wang, Eric Grimson"
2007_199,"Boosting Algorithms for Maximizing the Soft Margin Gunnar Rätsch, Manfred K. Warmuth, Karen A. Glocer"
2007_200,"COFI RANK - Maximum Margin Matrix Factorization for Collaborative Ranking Markus Weimer, Alexandros Karatzoglou, Quoc V. Le, Alex J. Smola"
2007_201,"Infinite State Bayes-Nets for Structured Domains Max Welling, Ian Porteous, Evgeniy Bart"
2007_202,"Modelling motion primitives and their timing in biologically executed movements Ben Williams, Marc Toussaint, Amos J. Storkey"
2007_203,"Exponential Family Predictive Representations of State David Wingate, Satinder S. Baveja"
2007_204,"A New View of Automatic Relevance Determination David P. Wipf, Srikantan S. Nagarajan"
2007_205,"Classification via Minimum Incremental Coding Length (MICL) John Wright, Yangyu Tao, Zhouchen Lin, Yi Ma, Heung-yeung Shum"
2007_206,"Efficient Convex Relaxation for Transductive Support Vector Machine Zenglin Xu, Rong Jin, Jianke Zhu, Irwin King, Michael Lyu"
2007_207,"Discriminative K-means for Clustering Jieping Ye, Zheng Zhao, Mingrui Wu"
2007_208,"Gaussian Process Models for Link Analysis and Transfer Learning Kai Yu, Wei Chu"
2007_209,"Bayesian Co-Training Shipeng Yu, Balaji Krishnapuram, Harald Steck, R. B. Rao, Rómer Rosales"
2007_210,"The Noisy-Logical Distribution and its Application to Causal Inference Hongjing Lu, Alan L. Yuille"
2007_211,"Multiple-Instance Pruning For Learning Efficient Cascade Detectors Cha Zhang, Paul A. Viola"
2007_212,"HM-BiTAM: Bilingual Topic Exploration, Word Alignment, and Translation Bing Zhao, Eric P. Xing"
2007_213,"A General Boosting Method and its Application to Learning Ranking Functions for Web Search Zhaohui Zheng, Hongyuan Zha, Tong Zhang, Olivier Chapelle, Keke Chen, Gordon Sun"
2007_214,"People Tracking with the Laplacian Eigenmaps Latent Variable Model Zhengdong Lu, Cristian Sminchisescu, Miguel Á. Carreira-Perpiñán"
2007_215,"Compressed Regression Shuheng Zhou, Larry Wasserman, John D. Lafferty"
2007_216,"Predictive Matrix-Variate t Models Shenghuo Zhu, Kai Yu, Yihong Gong"
2007_217,"Regret Minimization in Games with Incomplete Information Martin Zinkevich, Michael Johanson, Michael Bowling, Carmelo Piccione"
2008_1,"Structure Learning in Human Sequential Decision-Making Daniel Acuna, Paul R. Schrater"
2008_2,"The Gaussian Process Density Sampler Iain Murray, David MacKay, Ryan P. Adams"
2008_3,"Online Models for Content Optimization Deepak Agarwal, Bee-chung Chen, Pradheep Elango, Nitin Motgi, Seung-taek Park, Raghu Ramakrishnan, Scott Roy, Joe Zachariah"
2008_4,Reconciling Real Scores with Binary Comparisons: A New Logistic Based Model for Ranking Nir Ailon
2008_5,"Mixed Membership Stochastic Blockmodels Edo M. Airoldi, David M. Blei, Stephen E. Fienberg, Eric P. Xing"
2008_6,"Nonrigid Structure from Motion in Trajectory Space Ijaz Akhter, Yaser Sheikh, Sohaib Khan, Takeo Kanade"
2008_7,"Probabilistic detection of short events, with application to critical care monitoring Norm Aleks, Stuart J. Russell, Michael G. Madden, Diane Morabito, Kristan Staudenmayer, Mitchell Cohen, Geoffrey T. Manley"
2008_8,"Sparse Convolved Gaussian Processes for Multi-output Regression Mauricio Alvarez, Neil D. Lawrence"
2008_9,"A Transductive Bound for the Voted Classifier with an Application to Semi-supervised Learning Massih Amini, Nicolas Usunier, François Laviolette"
2008_10,"Sparse probabilistic projections Cédric Archambeau, Francis R. Bach"
2008_11,"Asynchronous Distributed Learning of Topic Models Padhraic Smyth, Max Welling, Arthur U. Asuncion"
2008_12,"Near-optimal Regret Bounds for Reinforcement Learning Peter Auer, Thomas Jaksch, Ronald Ortner"
2008_13,"Analyzing human feature learning as nonparametric Bayesian inference Thomas L. Griffiths, Joseph L. Austerweil"
2008_14,Exploring Large Feature Spaces with Hierarchical Multiple Kernel Learning Francis R. Bach
2008_15,"Differentiable Sparse Coding J. A. Bagnell, David M. Bradley"
2008_16,"Measures of Clustering Quality: A Working Set of Axioms for Clustering Shai Ben-David, Margareta Ackerman"
2008_17,"Characterizing neural dependencies with copula models Pietro Berkes, Frank Wood, Jonathan W. Pillow"
2008_18,"On Bootstrapping the ROC Curve Patrice Bertail, Stéphan J. Clémençcon, Nicolas Vayatis"
2008_19,"Transfer Learning by Distribution Matching for Targeted Advertising Steffen Bickel, Christoph Sawade, Tobias Scheffer"
2008_20,"Learning Taxonomies by Dependence Maximization Matthew Blaschko, Arthur Gretton"
2008_21,"Bayesian Synchronous Grammar Induction Phil Blunsom, Trevor Cohn, Miles Osborne"
